Phone Number,Customer_Category,Priority_Score,Priority_Level,Customer_Value_Score,Satisfaction_Score,Risk_Score,Upsell_Priority_Encoded
769-7777,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.012440425690462003,0.3,0.5,1
758-9679,STANDARD_UPSELL,30.89409080322406,LOW,0.017881816064481183,0.3,0.0,5
777-7559,STANDARD_UPSELL,30.41072727610732,LOW,0.008214545522146385,0.3,0.2,5
955-9979,STANDARD_UPSELL,30.651923879016294,LOW,0.013038477580325909,0.3,0.2,5
777-9899,STANDARD_UPSELL,30.949517223840793,LOW,0.018990344476815864,0.3,0.2,5
778-6989,DO_NOT_DISTURB,4.5,MINIMAL,0.012157193958870082,0.7,0.2,0
998-9765,STANDARD_UPSELL,30.665719114823958,LOW,0.013314382296479133,0.3,0.2,5
759-5969,STANDARD_UPSELL,30.76258871408955,LOW,0.015251774281791006,0.3,0.0,5
758-7569,STANDARD_UPSELL,30.892325375542555,LOW,0.017846507510851088,0.3,0.0,5
767-9865,STANDARD_UPSELL,30.661805056579958,LOW,0.01323610113159917,0.3,0.0,5
799-8967,STANDARD_UPSELL,30.53283265767941,LOW,0.010656653153588238,0.3,0.0,5
775-8897,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.021290984818914737,0.3,0.3,1
988-9995,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.01849244935676568,0.3,0.5,1
786-7679,STANDARD_UPSELL,30.53570600256404,LOW,0.010714120051280833,0.3,0.0,5
999-5589,DO_NOT_DISTURB,4.5,MINIMAL,0.015271976429254357,0.7,0.0,0
985-9895,PRIORITY_UPSELL_RETENTION,85.41194980445398,HIGH,0.013731660148466305,0.0,0.7,4
788-7759,PRIORITY_UPSELL_RETENTION,85.40980396549064,HIGH,0.013660132183021178,0.0,0.5,4
775-9976,DO_NOT_DISTURB,4.5,MINIMAL,0.01158487848950025,0.7,0.2,0
756-9567,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.01426705702886367,0.3,0.3,1
776-9898,STANDARD_UPSELL,30.611679889362765,LOW,0.012233597787255334,0.3,0.2,5
985-6599,STANDARD_UPSELL,30.78511586871614,LOW,0.015702317374322823,0.3,0.2,5
987-6999,STANDARD_UPSELL,30.672485791335717,LOW,0.01344971582671436,0.3,0.0,5
998-7799,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.015172723881491894,0.3,0.5,1
755-9559,GENTLE_UPSELL,50.452412906456686,MEDIUM,0.011310322661417153,0.7,0.0,2
757-6979,STANDARD_UPSELL,30.80881101529351,LOW,0.01617622030587023,0.3,0.2,5
759-6996,PRIORITY_UPSELL_RETENTION,85.38552499824478,HIGH,0.012850833274825902,0.0,0.8,4
779-9987,STANDARD_UPSELL,30.937161616121266,LOW,0.018743232322425335,0.3,0.2,5
797-9699,STANDARD_UPSELL,30.662203785799562,LOW,0.013244075715991278,0.3,0.0,5
988-5759,PRIORITY_UPSELL_RETENTION,85.51883837623035,HIGH,0.017294612541011396,0.0,0.5,4
778-9857,STANDARD_UPSELL,30.75376651989957,LOW,0.015075330397991412,0.3,0.2,5
776-5696,PRIORITY_UPSELL_RETENTION,85.62418801864555,HIGH,0.020806267288185236,0.5,0.5,4
775-9697,GENTLE_UPSELL,50.45014634142613,MEDIUM,0.01125365853565309,0.7,0.2,2
779-5978,DO_NOT_DISTURB,4.5,MINIMAL,0.011394862374046827,0.7,0.2,0
798-9759,STANDARD_UPSELL,30.87783588391395,LOW,0.017556717678278953,0.3,0.2,5
799-9687,PRIORITY_UPSELL_RETENTION,85.46079412251545,HIGH,0.015359804083848402,0.0,0.7,4
765-5957,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.013995091564989341,0.3,0.5,1
999-9795,STANDARD_UPSELL,30.632130311531206,LOW,0.012642606230624114,0.3,0.0,5
777-7977,STANDARD_UPSELL,30.619373417096448,LOW,0.012387468341928914,0.3,0.2,5
795-9899,PRIORITY_UPSELL_RETENTION,85.3502119051958,HIGH,0.011673730173193746,0.0,0.7,4
786-9978,STANDARD_UPSELL,30.50421400972794,LOW,0.010084280194558808,0.3,0.0,5
997-9569,STANDARD_UPSELL,30.707302184864115,LOW,0.014146043697282286,0.3,0.0,5
798-7985,STANDARD_UPSELL,30.74632407801395,LOW,0.014926481560278999,0.3,0.0,5
997-7676,STANDARD_UPSELL,31.037275563212997,LOW,0.020745511264259917,0.3,0.0,5
997-6779,STANDARD_UPSELL,31.041995098026614,LOW,0.020839901960532318,0.3,0.0,5
999-9559,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.01814007225980638,0.3,0.3,1
958-7995,STANDARD_UPSELL,30.577651598910865,LOW,0.011553031978217328,0.7,0.2,5
789-9975,STANDARD_UPSELL,30.630524744520088,LOW,0.012610494890401768,0.3,0.0,5
998-7798,STANDARD_UPSELL,30.704623094287378,LOW,0.014092461885747545,0.3,0.2,5
779-6559,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.01912752872549945,0.3,0.3,1
777-7589,STANDARD_UPSELL,30.826920070303647,LOW,0.016538401406072968,0.3,0.0,5
779-9679,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.014228306354280877,0.3,0.5,1
996-7995,PRIORITY_UPSELL_RETENTION,85.48101720834484,HIGH,0.016033906944827998,0.0,0.7,4
769-7998,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.019691594378430325,0.3,0.5,1
765-7798,STANDARD_UPSELL,30.884148009016073,LOW,0.017682960180321464,0.3,0.2,5
995-9999,STANDARD_UPSELL,30.741293822490395,LOW,0.014825876449807892,0.3,0.0,5
775-9878,STANDARD_UPSELL,30.730007631364167,LOW,0.014600152627283345,0.3,0.0,5
779-9599,GENTLE_UPSELL,50.632747896212905,MEDIUM,0.015818697405322563,0.7,0.2,2
796-9797,STANDARD_UPSELL,30.89290683574482,LOW,0.017858136714896427,0.3,0.2,5
798-9797,STANDARD_UPSELL,30.957350345237383,LOW,0.019147006904747688,0.3,0.0,5
995-9799,STANDARD_UPSELL,30.441680088378483,LOW,0.008833601767569697,0.3,0.0,5
778-9875,PRIORITY_UPSELL_RETENTION,85.42831032096846,HIGH,0.01427701069894895,0.0,0.5,4
996-9676,PRIORITY_UPSELL_RETENTION,85.6127930076993,HIGH,0.020426433589976423,0.5,0.5,4
985-6699,STANDARD_UPSELL,30.87581470848751,LOW,0.017516294169750212,0.5,0.2,5
999-9799,PRIORITY_UPSELL_RETENTION,85.47341613982906,HIGH,0.015780537994301947,0.0,0.5,4
776-7899,DO_NOT_DISTURB,4.0,MINIMAL,0.01666530544328376,0.7999999999999999,0.0,0
799-7969,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.015232996154987986,0.3,0.5,1
997-5798,PRIORITY_UPSELL_RETENTION,85.47366538820123,HIGH,0.015788846273374436,0.0,0.5,4
766-7995,STANDARD_UPSELL,30.65578260554702,LOW,0.013115652110940405,0.3,0.0,5
789-9996,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.012588169934242017,0.3,0.5,1
767-5899,PRIORITY_UPSELL_RETENTION,85.51266741254227,HIGH,0.017088913751408905,0.0,0.7,4
997-9569,GENTLE_UPSELL,50.675102028471976,MEDIUM,0.016877550711799444,0.7,0.2,2
799-7799,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.02079807976248365,0.3,0.5,1
779-8989,STANDARD_UPSELL,30.550178021357347,LOW,0.011003560427146949,0.3,0.0,5
759-5968,GENTLE_UPSELL,50.52264325295013,MEDIUM,0.0130660813237534,0.7,0.0,2
765-5799,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.016568817402871347,0.4,0.3,1
777-5699,STANDARD_UPSELL,30.779682943642136,LOW,0.015593658872842758,0.3,0.0,5
989-8899,GENTLE_UPSELL,50.56246964307845,MEDIUM,0.014061741076961313,0.7,0.0,2
769-9957,GENTLE_UPSELL,50.68416451007017,MEDIUM,0.017104112751754223,0.7,0.0,2
775-5965,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.011287836801954589,0.3,0.3,1
766-5599,STANDARD_UPSELL,31.080044637267285,LOW,0.021600892745345705,0.3,0.2,5
997-7995,STANDARD_UPSELL,30.47150127552698,LOW,0.009430025510539562,0.3,0.2,5
985-9995,STANDARD_UPSELL,30.35822106075194,LOW,0.007164421215038783,0.3,0.2,5
779-7997,STANDARD_UPSELL,30.751076405127392,LOW,0.015021528102547822,0.3,0.2,5
799-9967,DO_NOT_DISTURB,4.5,MINIMAL,0.017792799513275975,0.7,0.2,0
759-5587,STANDARD_UPSELL,30.674382090549308,LOW,0.013487641810986186,0.3,0.2,5
959-9755,STANDARD_UPSELL,30.733794380285108,LOW,0.014675887605702135,0.3,0.0,5
756-9889,DO_NOT_DISTURB,3.5,MINIMAL,0.014055219315781286,0.8999999999999999,0.0,0
779-9875,STANDARD_UPSELL,30.71664500013798,LOW,0.0143329000027596,0.3,0.2,5
758-9898,STANDARD_UPSELL,30.72963392088076,LOW,0.014592678417615213,0.3,0.2,5
769-7599,DO_NOT_DISTURB,4.0,MINIMAL,0.015247228223897855,0.7999999999999999,0.0,0
757-9989,STANDARD_UPSELL,30.574619146666613,LOW,0.011492382933332261,0.3,0.0,5
955-9599,GENTLE_UPSELL,50.572907790015584,MEDIUM,0.014322694750389638,0.7,0.2,2
767-7595,PRIORITY_UPSELL_RETENTION,85.34201471726423,HIGH,0.011400490575474476,0.1,0.5,4
795-5979,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.015628412834614976,0.3,0.3,1
755-6579,STANDARD_UPSELL,30.482835686403398,LOW,0.009656713728067968,0.3,0.2,5
796-8589,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.016131488799565198,0.3,0.3,1
757-7759,STANDARD_UPSELL,30.530799196808157,LOW,0.010615983936163151,0.3,0.2,5
997-6555,STANDARD_UPSELL,30.560905945745873,LOW,0.011218118914917447,0.3,0.0,5
989-7956,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.018232112357753974,0.3,0.5,1
755-9897,PRIORITY_UPSELL_RETENTION,85.41536440812739,HIGH,0.013845480270912801,0.4,0.5,4
779-7979,PRIORITY_UPSELL_RETENTION,85.57466406766187,HIGH,0.019155468922062418,0.0,0.7,4
758-6899,STANDARD_UPSELL,30.587242489836886,LOW,0.011744849796737686,0.3,0.2,5
778-9787,PRIORITY_UPSELL_RETENTION,85.37598963841822,HIGH,0.012532987947273788,0.0,0.5,4
985-5955,STANDARD_UPSELL,30.74955016133042,LOW,0.014991003226608375,0.3,0.2,5
998-9857,STANDARD_UPSELL,30.769417287687933,LOW,0.015388345753758624,0.3,0.0,5
999-7699,STANDARD_UPSELL,30.646851267252043,LOW,0.012937025345040827,0.3,0.2,5
959-9989,GENTLE_UPSELL,50.43868035409169,MEDIUM,0.010967008852292164,0.7,0.2,2
775-5559,STANDARD_UPSELL,30.664392637437906,LOW,0.013287852748758152,0.3,0.2,5
759-9588,STANDARD_UPSELL,30.645943522349842,LOW,0.012918870446996843,0.3,0.2,5
996-5665,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.014109384438710635,0.3,0.3,1
998-9977,PRIORITY_UPSELL_RETENTION,85.48603724181243,HIGH,0.016201241393747547,0.0,0.7,4
755-9998,PRIORITY_UPSELL_RETENTION,85.48340650733299,HIGH,0.016113550244432825,0.0,0.7,4
769-6567,DO_NOT_DISTURB,4.5,MINIMAL,0.013389157608898295,0.7,0.2,0
997-9989,STANDARD_UPSELL,30.902165723757832,LOW,0.018043314475156648,0.3,0.0,5
759-9689,STANDARD_UPSELL,30.464613383259326,LOW,0.009292267665186553,0.3,0.2,5
755-9589,DO_NOT_DISTURB,4.5,MINIMAL,0.015055869956883223,0.7,0.0,0
796-5989,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.0157582406430074,0.3,0.3,1
756-9987,STANDARD_UPSELL,30.829957865200523,LOW,0.016599157304010435,0.3,0.2,5
988-5795,STANDARD_UPSELL,30.463690406783538,LOW,0.00927380813567074,0.5,0.2,5
755-9997,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.01701199684337814,0.3,0.3,1
999-9679,STANDARD_UPSELL,30.56104766955487,LOW,0.01122095339109744,0.3,0.2,5
776-9599,PRIORITY_UPSELL_RETENTION,85.30084470421022,HIGH,0.010028156807007407,0.0,0.5,4
958-9787,STANDARD_UPSELL,30.53254169936375,LOW,0.010650833987275045,0.3,0.0,5
999-7798,STANDARD_UPSELL,30.662812026046392,LOW,0.013256240520927845,0.7,0.2,5
787-9789,STANDARD_UPSELL,30.869835911387202,LOW,0.017396718227744072,0.4,0.0,5
799-7969,PRIORITY_UPSELL_RETENTION,85.41119459260254,HIGH,0.013706486420084783,0.4,0.7,4
999-6877,DO_NOT_DISTURB,4.5,MINIMAL,0.012774138659108678,0.7,0.0,0
776-9797,GENTLE_UPSELL,50.66981109585982,MEDIUM,0.016745277396495586,0.4,0.0,2
789-5878,GENTLE_UPSELL,50.40880222440933,MEDIUM,0.010220055610233248,0.7,0.2,2
999-9887,STANDARD_UPSELL,30.505253312948458,LOW,0.010105066258969128,0.3,0.0,5
799-9697,GENTLE_UPSELL,50.4622429161658,MEDIUM,0.01155607290414494,0.7,0.2,2
999-9575,GENTLE_UPSELL,50.68820922358929,MEDIUM,0.017205230589732282,0.7,0.2,2
779-5696,DO_NOT_DISTURB,4.5,MINIMAL,0.015215477941574997,0.7,0.0,0
985-6989,PRIORITY_UPSELL_RETENTION,85.27284115035413,HIGH,0.009094705011804191,0.0,0.5,4
998-6777,STANDARD_UPSELL,30.776808273586173,LOW,0.015536165471723453,0.3,0.2,5
766-5595,STANDARD_UPSELL,30.485462897547755,LOW,0.009709257950955107,0.3,0.0,5
756-9958,MINIMAL_CONTACT,10.374803465465671,MINIMAL,0.012493448848855705,0.3,0.3,3
797-9757,DO_NOT_DISTURB,4.5,MINIMAL,0.015335155802751662,0.7,0.2,0
769-8579,STANDARD_UPSELL,30.57745158310078,LOW,0.01154903166201555,0.3,0.0,5
789-9659,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.019814316913497644,0.3,0.3,1
795-7897,DO_NOT_DISTURB,4.5,MINIMAL,0.01683698378530601,0.7,0.0,0
795-5789,STANDARD_UPSELL,30.621371824817007,LOW,0.012427436496340177,0.3,0.0,5
996-8697,MINIMAL_CONTACT,10.26560245492181,MINIMAL,0.008853415164060328,0.3,0.5,3
795-7959,STANDARD_UPSELL,30.600886007829438,LOW,0.012017720156588727,0.3,0.2,5
779-5599,PRIORITY_UPSELL_RETENTION,85.34103909873834,HIGH,0.011367969957944453,0.0,0.7,4
998-6659,DO_NOT_DISTURB,4.5,MINIMAL,0.01799643520655361,0.7,0.0,0
959-7558,MINIMAL_CONTACT,10.449365178778601,MINIMAL,0.014978839292620037,0.3,0.5,3
988-9767,STANDARD_UPSELL,30.762764077378616,LOW,0.015255281547572342,0.5,0.0,5
779-9597,STANDARD_UPSELL,30.72187695802576,LOW,0.014437539160515182,0.3,0.0,5
797-9999,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.018777534975441136,0.3,0.5,1
795-9965,GENTLE_UPSELL,50.401923543765484,MEDIUM,0.01004808859413711,0.7,0.2,2
989-5985,DO_NOT_DISTURB,4.5,MINIMAL,0.017902170292131564,0.7,0.2,0
767-7999,STANDARD_UPSELL,30.832855075414116,LOW,0.016657101508282302,0.5,0.2,5
795-9998,STANDARD_UPSELL,30.744237036978525,LOW,0.014884740739570508,0.3,0.0,5
769-5577,GENTLE_UPSELL,50.70778365914457,MEDIUM,0.017694591478614193,0.7,0.2,2
776-7995,PRIORITY_UPSELL_RETENTION,85.42874343234419,HIGH,0.01429144774480631,0.0,0.5,4
756-5999,STANDARD_UPSELL,30.73119291006342,LOW,0.014623858201268382,0.3,0.2,5
777-7559,PRIORITY_UPSELL_RETENTION,85.2278394499852,HIGH,0.007594648332839903,0.0,0.7,4
797-9965,STANDARD_UPSELL,30.557286334293412,LOW,0.011145726685868239,0.3,0.2,5
778-8899,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.020084904087799657,0.3,0.3,1
786-9598,STANDARD_UPSELL,30.95211513607747,LOW,0.0190423027215494,0.3,0.2,5
797-9699,PRIORITY_UPSELL_RETENTION,85.47800548600347,HIGH,0.015933516200115495,0.0,0.7,4
985-9699,GENTLE_UPSELL,50.72034186018494,MEDIUM,0.018008546504623444,0.7,0.0,2
985-7996,STANDARD_UPSELL,30.998877864710366,LOW,0.019977557294207325,0.3,0.0,5
987-5889,PRIORITY_UPSELL_RETENTION,85.46185368248732,HIGH,0.015395122749577429,0.0,0.8,4
797-9998,STANDARD_UPSELL,30.747580105013984,LOW,0.01495160210027971,0.5,0.2,5
995-9857,MINIMAL_CONTACT,10.404635844502792,MINIMAL,0.013487861483426407,0.3,0.3,3
759-7799,STANDARD_UPSELL,30.81226084530612,LOW,0.016245216906122392,0.3,0.2,5
796-5699,GENTLE_UPSELL,50.723124387448884,MEDIUM,0.01807810968622207,0.7,0.2,2
999-7778,STANDARD_UPSELL,30.72055598673223,LOW,0.014411119734644623,0.3,0.2,5
959-9969,STANDARD_UPSELL,30.62312097250832,LOW,0.012462419450166407,0.3,0.2,5
989-9799,STANDARD_UPSELL,30.645697563471487,LOW,0.012913951269429704,0.3,0.0,5
795-9696,STANDARD_UPSELL,30.264632775222275,LOW,0.0052926555044454805,0.3,0.2,5
769-9969,STANDARD_UPSELL,30.69791729056893,LOW,0.01395834581137865,0.3,0.2,5
798-9955,STANDARD_UPSELL,30.336548069582747,LOW,0.006730961391654931,0.3,0.2,5
799-6687,DO_NOT_DISTURB,4.5,MINIMAL,0.01134269601408231,0.7,0.2,0
789-9877,DO_NOT_DISTURB,4.5,MINIMAL,0.01406411842179703,0.7,0.2,0
799-9798,STANDARD_UPSELL,30.71786103707028,LOW,0.014357220741405557,0.3,0.0,5
988-9979,STANDARD_UPSELL,30.787484672892166,LOW,0.015749693457843342,0.3,0.2,5
995-9689,STANDARD_UPSELL,30.467989779559698,LOW,0.009359795591193966,0.3,0.0,5
995-8959,PRIORITY_UPSELL_RETENTION,85.52512213657602,HIGH,0.017504071219200695,0.0,0.8,4
996-5778,MINIMAL_CONTACT,10.422982958939842,MINIMAL,0.014099431964661421,0.3,0.3,3
799-7669,STANDARD_UPSELL,30.783667916797803,LOW,0.015673358335956084,0.3,0.0,5
779-9797,PRIORITY_UPSELL_RETENTION,85.29667253265325,HIGH,0.00988908442177466,0.0,0.7,4
998-6955,PRIORITY_UPSELL_RETENTION,85.34003095201983,HIGH,0.011334365067327455,0.0,1.0,4
769-7799,STANDARD_UPSELL,30.77149923825886,LOW,0.015429984765177172,0.3,0.2,5
959-9989,PRIORITY_UPSELL_RETENTION,85.30961451682249,HIGH,0.010320483894082959,0.0,0.8,4
999-8987,STANDARD_UPSELL,30.54061664429909,LOW,0.010812332885981775,0.3,0.2,5
988-7958,DO_NOT_DISTURB,4.5,MINIMAL,0.017486767843070808,0.7,0.0,0
776-9799,STANDARD_UPSELL,30.871083999287002,LOW,0.017421679985740072,0.3,0.0,5
958-9559,PRIORITY_UPSELL_RETENTION,85.49175697553513,HIGH,0.016391899184504365,0.0,0.7,4
779-7599,STANDARD_UPSELL,30.888297783084585,LOW,0.01776595566169171,0.3,0.0,5
795-7599,GENTLE_UPSELL,50.44460924234419,MEDIUM,0.011115231058604801,0.7,0.0,2
986-7569,STANDARD_UPSELL,30.947588279492916,LOW,0.018951765589858297,0.3,0.2,5
997-7977,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.014304782243481105,0.3,0.5,1
798-5899,STANDARD_UPSELL,30.720972378570885,LOW,0.014419447571417691,0.3,0.2,5
759-9955,PRIORITY_UPSELL_RETENTION,85.45309790957668,HIGH,0.015103263652555942,0.0,0.5,4
799-7968,STANDARD_UPSELL,30.645858167920974,LOW,0.012917163358419474,0.3,0.0,5
775-7997,STANDARD_UPSELL,30.490265125780354,LOW,0.009805302515607062,0.3,0.2,5
998-7988,PRIORITY_UPSELL_RETENTION,85.53128856492864,HIGH,0.017709618830954663,0.0,0.7,4
999-9679,STANDARD_UPSELL,30.76876382079637,LOW,0.01537527641592736,0.3,0.0,5
759-7769,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.01669456715931958,0.3,0.5,1
777-7959,STANDARD_UPSELL,30.778909973168464,LOW,0.015578199463369302,0.3,0.2,5
797-8999,GENTLE_UPSELL,50.503572975018855,MEDIUM,0.012589324375471297,0.4,0.0,2
996-9557,STANDARD_UPSELL,30.622664630669497,LOW,0.012453292613389982,0.3,0.0,5
756-7597,STANDARD_UPSELL,30.975612906498963,LOW,0.019512258129979285,0.6,0.0,5
758-5895,PRIORITY_UPSELL_RETENTION,85.5071280749335,HIGH,0.016904269164450317,0.4,0.5,4
795-9559,STANDARD_UPSELL,30.626714285294007,LOW,0.01253428570588014,0.3,0.2,5
769-5959,STANDARD_UPSELL,30.494354837142204,LOW,0.009887096742844102,0.3,0.2,5
759-6967,STANDARD_UPSELL,30.42956850801439,LOW,0.008591370160287834,0.3,0.2,5
999-8998,STANDARD_UPSELL,30.62131525093766,LOW,0.012426305018753182,0.3,0.0,5
789-9899,STANDARD_UPSELL,30.944122782141093,LOW,0.0188824556428219,0.3,0.0,5
998-7787,STANDARD_UPSELL,30.458334530069557,LOW,0.009166690601391142,0.3,0.2,5
756-9889,STANDARD_UPSELL,30.48634507285743,LOW,0.00972690145714859,0.3,0.0,5
799-5768,GENTLE_UPSELL,50.71824755643457,MEDIUM,0.017956188910864198,0.7,0.2,2
778-7859,STANDARD_UPSELL,30.567877621269208,LOW,0.01135755242538415,0.3,0.2,5
786-5898,STANDARD_UPSELL,30.781167572044843,LOW,0.015623351440896872,0.3,0.2,5
758-9759,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.010732975530696924,0.3,0.5,1
779-5556,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.020286308474079584,0.3,0.3,1
779-8897,STANDARD_UPSELL,30.773261781554314,LOW,0.015465235631086276,0.3,0.0,5
779-9985,PRIORITY_UPSELL_RETENTION,85.46079856679434,HIGH,0.015359952226477755,0.0,0.5,4
759-6999,STANDARD_UPSELL,30.7805531484709,LOW,0.01561106296941802,0.3,0.2,5
996-5899,MINIMAL_CONTACT,10.301907283979908,MINIMAL,0.010063576132663602,0.4,0.3,3
799-9959,PRIORITY_UPSELL_RETENTION,85.62261591099421,HIGH,0.020753863699806942,0.5,0.5,4
787-9657,STANDARD_UPSELL,31.107821864822718,LOW,0.022156437296454327,0.6,0.0,5
797-9995,STANDARD_UPSELL,30.58649785902585,LOW,0.011729957180516993,0.3,0.2,5
795-5595,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.013323579472408528,0.3,0.5,1
759-6789,PRIORITY_UPSELL_RETENTION,85.44377312461737,HIGH,0.01479243748724547,0.4,0.7,4
798-8895,STANDARD_UPSELL,30.760800108371175,LOW,0.015216002167423474,0.3,0.0,5
997-8697,DO_NOT_DISTURB,3.5,MINIMAL,0.014872282651553641,0.8999999999999999,0.0,0
769-9659,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.009595383081409224,0.3,0.5,1
959-5757,STANDARD_UPSELL,30.421562932489113,LOW,0.008431258649782291,0.3,0.2,5
757-9799,STANDARD_UPSELL,30.95658563157414,LOW,0.019131712631482764,0.3,0.0,5
758-8997,STANDARD_UPSELL,30.68622761884581,LOW,0.013724552376916166,0.3,0.0,5
797-9959,DO_NOT_DISTURB,4.5,MINIMAL,0.013876899154379365,0.7,0.2,0
999-7967,STANDARD_UPSELL,30.55651924328412,LOW,0.011130384865682462,0.3,0.2,5
999-9965,STANDARD_UPSELL,30.63008125677436,LOW,0.01260162513548724,0.3,0.0,5
996-5799,GENTLE_UPSELL,50.513077824907114,MEDIUM,0.012826945622677893,0.7,0.0,2
777-9979,MINIMAL_CONTACT,10.29124616258173,MINIMAL,0.009708205419391,0.3,0.5,3
768-5987,DO_NOT_DISTURB,4.5,MINIMAL,0.013541579706069631,0.7,0.2,0
958-5979,DO_NOT_DISTURB,4.5,MINIMAL,0.006720918022377988,0.7,0.2,0
779-7979,PRIORITY_UPSELL_RETENTION,85.44654428516644,HIGH,0.01488480950554811,0.0,0.8,4
999-5958,STANDARD_UPSELL,30.587038295428655,LOW,0.011740765908573104,0.3,0.2,5
777-8988,STANDARD_UPSELL,30.778209898542233,LOW,0.015564197970844636,0.3,0.2,5
799-9997,STANDARD_UPSELL,30.72165883435127,LOW,0.014433176687025392,0.3,0.0,5
799-9987,PRIORITY_UPSELL_RETENTION,85.48883829819881,HIGH,0.016294609939960625,0.0,0.8,4
996-8789,GENTLE_UPSELL,50.68049975425428,MEDIUM,0.017012493856357,0.7,0.0,2
797-6989,STANDARD_UPSELL,30.40253100712002,LOW,0.00805062014240045,0.3,0.2,5
998-7896,STANDARD_UPSELL,30.976979315514104,LOW,0.019539586310282044,0.3,0.2,5
799-9997,STANDARD_UPSELL,30.65498787296886,LOW,0.01309975745937718,0.3,0.2,5
795-9999,STANDARD_UPSELL,30.98105321364122,LOW,0.019621064272824406,0.3,0.2,5
989-6965,DO_NOT_DISTURB,4.5,MINIMAL,0.014319067197383724,0.7,0.0,0
759-6555,STANDARD_UPSELL,30.8831081400174,LOW,0.017662162800347988,0.3,0.2,5
769-6889,STANDARD_UPSELL,30.64331297753645,LOW,0.012866259550729014,0.3,0.2,5
777-7987,DO_NOT_DISTURB,4.5,MINIMAL,0.016945434829158928,0.7,0.2,0
769-9589,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.01312327618386129,0.3,0.3,1
997-7888,STANDARD_UPSELL,30.66080100713677,LOW,0.013216020142735345,0.3,0.2,5
988-6659,STANDARD_UPSELL,30.89571645415104,LOW,0.01791432908302081,0.3,0.0,5
778-7958,STANDARD_UPSELL,30.467390598764382,LOW,0.00934781197528767,0.3,0.2,5
798-8889,STANDARD_UPSELL,30.67741803308789,LOW,0.013548360661757769,0.3,0.0,5
797-5799,FIX_FIRST_THEN_UPSELL,79.0,HIGH,0.017464258768814512,0.3,0.5,1
775-9999,STANDARD_UPSELL,30.731891689342003,LOW,0.014637833786840079,0.3,0.0,5
799-7775,DO_NOT_DISTURB,4.5,MINIMAL,0.01552398023813808,0.7,0.0,0
987-9896,STANDARD_UPSELL,30.925269949582585,LOW,0.018505398991651673,0.5,0.0,5
759-9887,STANDARD_UPSELL,30.603513350607773,LOW,0.012070267012155494,0.3,0.2,5
758-9995,STANDARD_UPSELL,30.72894814679594,LOW,0.014578962935918777,0.3,0.0,5
779-7975,STANDARD_UPSELL,30.65693412643261,LOW,0.013138682528652204,0.3,0.2,5
798-9998,STANDARD_UPSELL,30.828782032459987,LOW,0.016575640649199707,0.3,0.2,5
796-5799,STANDARD_UPSELL,30.7461054818424,LOW,0.01492210963684801,0.5,0.2,5
958-9979,GENTLE_UPSELL,50.82433821571753,MEDIUM,0.02060845539293837,0.4,0.0,2
998-7785,STANDARD_UPSELL,30.66799017951521,LOW,0.013359803590304257,0.3,0.2,5
989-9989,STANDARD_UPSELL,30.733408870021236,LOW,0.014668177400424736,0.3,0.0,5
998-9785,DO_NOT_DISTURB,4.5,MINIMAL,0.019105542169062163,0.7,0.0,0
785-9795,MINIMAL_CONTACT,10.33064014529988,MINIMAL,0.011021338176662652,0.3,0.5,3
999-5695,STANDARD_UPSELL,30.845864322419,LOW,0.01691728644838003,0.3,0.0,5
779-5999,STANDARD_UPSELL,30.724117297787497,LOW,0.014482345955749954,0.3,0.2,5
996-5855,GENTLE_UPSELL,50.5005636035359,MEDIUM,0.012514090088397576,0.4,0.0,2
778-9598,STANDARD_UPSELL,30.66074849225195,LOW,0.013214969845039018,0.3,0.0,5
