Phone Number,Customer_Category,Priority_Score,Satisfaction_Score,Customer_Value_Score,Account Length,Total_Charges
779-7698,DO_NOT_DISTURB,4.5,0.7,0.04110054628749407,229,159.091
787-6859,DO_NOT_DISTURB,4.0,0.7999999999999999,0.11544930944711945,202,246.53399999999996
755-9577,DO_NOT_DISTURB,4.0,0.7999999999999999,0.07650300643900591,92,251.1621
769-9995,DO_NOT_DISTURB,4.0,0.7999999999999999,0.12123914677236933,211,447.341
997-9957,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.08179531438268267,611,266.403
799-5997,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0446884033528465,222,157.051
765-9899,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.13017534958376817,911,427.512
759-9579,DO_NOT_DISTURB,4.0,0.7999999999999999,0.08662111493358529,206,136.24599999999998
759-9577,DO_NOT_DISTURB,4.0,0.7999999999999999,0.3330328597898024,211,1151.1711
795-7856,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.13538586791667892,1111,432.25100000000003
758-9895,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04641095332489593,2211,64.75
779-9575,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.3401085766073824,21111,136.824
757-7959,DO_NOT_DISTURB,4.5,0.7,0.015609302323970843,202,65.101
755-6599,DO_NOT_DISTURB,4.0,0.7999999999999999,0.08782430593536886,112,162.75400000000002
797-9976,DO_NOT_DISTURB,4.0,0.7999999999999999,0.025124007389574723,116,72.0941
779-5577,DO_NOT_DISTURB,4.0,0.7999999999999999,0.07597901698173781,92,247.37099999999998
778-7558,DO_NOT_DISTURB,4.5,0.7,0.3085313249412738,202,1174.5710000000001
999-8798,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.08083840679599294,2211,155.042
955-6698,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.3590055421474943,262,1166.824
779-7579,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.14814400812610504,299,544.2909999999999
789-9756,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04649741310313874,2112,62.071000000000005
798-8768,DO_NOT_DISTURB,4.0,0.7999999999999999,0.07712666920693109,116,269.242
759-9696,DO_NOT_DISTURB,4.0,0.7999999999999999,0.3525590230796651,222,1159.444
775-9589,DO_NOT_DISTURB,4.0,0.7999999999999999,0.07256353855931175,211,248.9331
769-9895,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.06114679786799185,2211,77.882
799-5995,DO_NOT_DISTURB,4.0,0.7999999999999999,0.026536801335533315,116,77.462
797-5868,DO_NOT_DISTURB,4.0,0.7999999999999999,0.12214796158646833,202,255.53509999999997
989-5999,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0684908271215647,200,240.69109999999998
755-5889,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.3402881941296119,21111,154.56009999999998
758-9679,DO_NOT_DISTURB,3.5,0.8999999999999999,0.08912596223619429,2011,244.64509999999999
799-7865,DO_NOT_DISTURB,4.5,0.7,0.11002732826081028,99,427.04699999999997
998-9765,DO_NOT_DISTURB,4.0,0.7999999999999999,0.3121755096461241,211,1152.9510000000002
777-5689,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.14503618771951401,2211,266.561
777-9795,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.07018836347212419,292,247.91899999999998
955-6685,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.33369469696120135,2211,1137.803
985-6599,DO_NOT_DISTURB,4.0,0.7999999999999999,0.09449778641643444,112,335.3481
757-6979,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02379456631359092,229,76.3451
985-8867,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.08268172357954992,1111,57.0521
785-8598,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.022691296342935333,911,29.764
798-9759,DO_NOT_DISTURB,4.0,0.7999999999999999,0.11076729493641546,112,249.467
777-7977,DO_NOT_DISTURB,4.0,0.7999999999999999,0.06900525969712364,92,248.55399999999997
777-8688,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.033956508581828436,1111,47.68
789-9975,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01757487857812931,222,54.148999999999994
777-7589,DO_NOT_DISTURB,4.0,0.7999999999999999,0.09173614434417113,200,156.89319999999998
755-6978,DO_NOT_DISTURB,4.0,0.7999999999999999,0.07192352877795585,99,65.53819999999999
996-9676,DO_NOT_DISTURB,3.5,0.8999999999999999,0.0785062084491855,1111,253.54209999999998
759-7797,DO_NOT_DISTURB,4.0,0.7999999999999999,0.3116185195906964,116,1156.7030000000002
768-6868,DO_NOT_DISTURB,4.0,0.7999999999999999,0.06921241242533706,92,255.64219999999997
766-7995,DO_NOT_DISTURB,4.0,0.7999999999999999,0.08807069098761328,209,142.26199999999997
759-5898,DO_NOT_DISTURB,4.0,0.7999999999999999,0.07436512755562899,92,73.55
775-5965,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.12245457294565561,2011,348.49
759-8966,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.11312416937141676,2119,150.2331
797-9789,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0713560603957456,116,247.43199999999996
777-5699,DO_NOT_DISTURB,4.0,0.7999999999999999,0.13801415214671583,202,348.203
769-9957,DO_NOT_DISTURB,4.0,0.7999999999999999,0.31936632628942385,211,1167.203
985-9995,DO_NOT_DISTURB,4.0,0.7999999999999999,0.050819362469133975,209,163.755
779-7997,DO_NOT_DISTURB,4.0,0.7999999999999999,0.36462591768953323,110,1355.4671
758-9869,DO_NOT_DISTURB,4.0,0.7999999999999999,0.09440408900513604,110,350.611
767-7595,DO_NOT_DISTURB,4.0,0.7999999999999999,0.3567665705259961,110,1345.4941000000003
779-7787,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.07232586082820988,911,62.361999999999995
777-5775,DO_NOT_DISTURB,4.0,0.7999999999999999,0.09555255392737669,200,254.653
768-9758,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.16236639005642617,290,435.55800000000005
997-6555,DO_NOT_DISTURB,3.5,0.8999999999999999,0.07896372204928041,2611,173.6631
778-6587,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.42430148185874134,2110,1331.152
985-5955,DO_NOT_DISTURB,4.0,0.7999999999999999,0.06256508006854695,112,67.27
775-5559,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.12594334977903532,2211,264.772
996-5665,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.03481374337492497,1111,63.0111
999-9575,DO_NOT_DISTURB,4.5,0.7,0.04171686627046217,211,162.64200000000002
756-9958,DO_NOT_DISTURB,4.0,0.7999999999999999,0.07560321188575146,229,255.563
769-8579,DO_NOT_DISTURB,4.0,0.7999999999999999,0.05037175999619925,211,146.43800000000002
759-9896,DO_NOT_DISTURB,4.5,0.7,0.0671642936497513,226,257.76210000000003
796-7868,DO_NOT_DISTURB,4.0,0.7999999999999999,0.3113131211674231,220,1164.7531000000001
779-9597,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.02707636110559508,269,64.6631
776-7995,DO_NOT_DISTURB,4.0,0.7999999999999999,0.024618883798218756,206,64.457
766-7768,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.3246968700306886,1111,1147.461
777-7559,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.3579906485898949,21111,54.043
778-8899,DO_NOT_DISTURB,3.5,0.8999999999999999,0.03554218131589371,2112,38.31099999999999
985-7996,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.14015346585649383,1111,453.4451
797-9998,DO_NOT_DISTURB,4.0,0.7999999999999999,0.07565068995206382,112,247.66
799-9787,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.32065874117834675,611,1165.8720000000003
788-5586,DO_NOT_DISTURB,4.0,0.7999999999999999,0.09005815313858404,202,149.581
769-9969,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0476062914845725,2112,64.84
987-5955,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.3717191499918635,611,1335.631
766-9779,DO_NOT_DISTURB,4.0,0.7999999999999999,0.12257153028372006,202,256.395
798-9759,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.12343618102138697,611,433.74109999999996
769-5995,DO_NOT_DISTURB,4.0,0.7999999999999999,0.4086836448435413,112,1535.4640000000002
769-7799,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.054558909210928735,911,156.476
959-9989,DO_NOT_DISTURB,4.0,0.7999999999999999,0.015674655258291318,222,47.267
999-8987,DO_NOT_DISTURB,4.0,0.7999999999999999,0.1251486554088782,92,435.54300000000006
775-7997,DO_NOT_DISTURB,4.0,0.7999999999999999,0.09511703224673516,200,345.06
757-6887,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.33581554565167326,2112,1155.671
758-9759,DO_NOT_DISTURB,4.0,0.7999999999999999,0.06992869762142846,202,253.5531
759-6999,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.06038762288433333,1111,158.67100000000002
798-7875,DO_NOT_DISTURB,4.0,0.7999999999999999,0.12179093171381146,220,269.442
777-9557,DO_NOT_DISTURB,3.5,0.8999999999999999,0.3171103962137249,1111,1157.7621
996-5799,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02113053217766621,92,52.6321
799-9997,DO_NOT_DISTURB,4.0,0.7999999999999999,0.06444911818074417,112,158.89099999999996
797-6989,DO_NOT_DISTURB,3.5,0.8999999999999999,0.048049624700957264,1111,138.55309999999997
795-5587,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.10025671106092254,2112,249.332
778-5587,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.058018047338844345,1111,142.562
758-8759,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.07170006945987914,266,253.73600000000002
786-5787,DO_NOT_DISTURB,4.0,0.7999999999999999,0.021107411944463656,110,56.4241
787-8878,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.055577310480657796,2211,73.732
796-5775,DO_NOT_DISTURB,4.0,0.7999999999999999,0.13920782915481403,200,335.7441
797-7555,DO_NOT_DISTURB,4.0,0.7999999999999999,0.30941684152488225,112,1145.1789999999999
778-7886,DO_NOT_DISTURB,4.0,0.7999999999999999,0.018711866045085783,229,57.6012
798-9995,DO_NOT_DISTURB,3.5,0.8999999999999999,0.013582397373211002,266,53.661
989-9989,DO_NOT_DISTURB,4.0,0.7999999999999999,0.044515404667937714,229,151.44899999999998
757-7587,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.10123201273381148,2211,68.8701
778-7759,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.13803903733684306,2011,250.48309999999998
999-9857,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.33212029173141083,2011,1145.0021
777-9555,DO_NOT_DISTURB,4.0,0.7999999999999999,0.09356709406832625,222,161.46710000000002
779-5877,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0755016066869392,2011,151.791
797-9985,DO_NOT_DISTURB,4.0,0.7999999999999999,0.042034746357948995,211,146.76999999999998
758-5957,DO_NOT_DISTURB,4.0,0.7999999999999999,0.09774769139645054,211,160.053
997-5867,DO_NOT_DISTURB,4.0,0.7999999999999999,0.12245870564103185,222,448.0622
778-9897,DO_NOT_DISTURB,3.5,0.8999999999999999,0.32855050053206303,2211,1142.3531
786-6786,DO_NOT_DISTURB,4.0,0.7999999999999999,0.023676386089566053,112,66.11099999999999
797-7856,DO_NOT_DISTURB,4.0,0.7999999999999999,0.06461910992392769,92,75.6521
996-7787,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0688934569979592,222,242.82199999999997
775-9589,DO_NOT_DISTURB,4.0,0.7999999999999999,0.30525877072341406,226,1145.5330000000001
778-7589,DO_NOT_DISTURB,4.0,0.7999999999999999,0.07296887737105218,222,248.64509999999999
757-5555,DO_NOT_DISTURB,4.0,0.7999999999999999,0.11586020099322147,222,246.44310000000002
799-9875,DO_NOT_DISTURB,4.0,0.7999999999999999,0.04241367302600106,92,147.632
795-9988,DO_NOT_DISTURB,4.0,0.7999999999999999,0.027330238067516305,211,73.604
797-9578,DO_NOT_DISTURB,4.0,0.7999999999999999,0.10261740337616079,211,343.745
775-7557,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.05227667855948556,911,147.62329999999997
988-5587,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.10217509848873761,2112,255.80299999999997
797-6799,DO_NOT_DISTURB,4.0,0.7999999999999999,0.028567477461597907,202,78.53299999999999
989-9997,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0757831767865577,262,256.46000000000004
989-9555,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.3730809140409944,1111,1346.554
797-5795,DO_NOT_DISTURB,4.0,0.7999999999999999,0.022900102460721005,229,73.932
795-9798,DO_NOT_DISTURB,4.0,0.7999999999999999,0.047072850255621,119,154.20999999999998
759-9995,DO_NOT_DISTURB,3.5,0.8999999999999999,0.332770305257241,2611,1137.554
779-8967,DO_NOT_DISTURB,4.0,0.7999999999999999,0.06665732372799917,112,244.851
757-7855,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04177188732604962,2011,48.961
755-9798,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0688150317846081,202,258.982
785-7955,DO_NOT_DISTURB,4.0,0.7999999999999999,0.05468188512985165,222,162.1711
787-7775,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.14964534414142697,2112,436.36400000000003
955-5865,DO_NOT_DISTURB,4.0,0.7999999999999999,0.04667195315252063,226,164.20299999999997
777-5575,DO_NOT_DISTURB,4.0,0.7999999999999999,0.024502613413788826,112,48.532
795-6995,DO_NOT_DISTURB,3.5,0.8999999999999999,0.013688488151634249,262,53.65409999999999
797-8775,DO_NOT_DISTURB,4.0,0.7999999999999999,0.16369801085677135,92,445.75010000000003
799-8695,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.38403279321116046,21111,154.55110000000002
779-8598,DO_NOT_DISTURB,4.5,0.7,0.013832890824396663,202,56.9321
999-6599,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.06098143736425797,1111,149.4321
797-8776,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.09459974150290965,2011,245.302
998-5999,DO_NOT_DISTURB,4.0,0.7999999999999999,0.3105583845789965,92,1151.3680000000002
777-5779,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.025414375574446618,611,47.06309999999999
998-7587,DO_NOT_DISTURB,4.5,0.7,0.046246732522102374,222,178.581
765-7565,DO_NOT_DISTURB,4.0,0.7999999999999999,0.11125590712388622,222,245.494
758-9558,DO_NOT_DISTURB,4.0,0.7999999999999999,0.05923655834371158,220,48.332
755-9997,DO_NOT_DISTURB,4.0,0.7999999999999999,0.04168363585431951,222,144.155
799-5659,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.09893893250313865,2011,265.395
985-9755,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.09438320481509598,2112,56.435
766-7869,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.10382012914480533,2211,256.7541
779-5587,DO_NOT_DISTURB,4.0,0.7999999999999999,0.07856188234815682,112,254.35
788-5758,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.14606342334150402,2211,434.339
759-9865,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.06644906363377377,1111,157.111
997-5859,DO_NOT_DISTURB,4.0,0.7999999999999999,0.16746951253206274,112,455.75
799-7997,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.07732177384916325,2119,160.5481
959-7585,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.12014049658778289,2011,345.54999999999995
798-5958,DO_NOT_DISTURB,4.0,0.7999999999999999,0.038086103068441866,112,137.4322
759-9556,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.029662156825796496,911,57.467999999999996
988-5987,DO_NOT_DISTURB,4.0,0.7999999999999999,0.09211544688475604,229,156.441
795-5988,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.048453673260252114,2211,47.437999999999995
778-7789,DO_NOT_DISTURB,3.5,0.8999999999999999,0.04213186150181521,2211,56.3701
775-9868,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0404439192608006,110,139.19199999999998
986-6788,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.32797284006406563,2011,1148.4811
778-7687,DO_NOT_DISTURB,3.5,0.8999999999999999,0.06066651437808884,2112,132.0291
959-7599,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.053562779279445194,2110,64.8021
999-8599,DO_NOT_DISTURB,4.0,0.7999999999999999,0.027993099396044448,112,64.339
789-9579,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01722057148022875,229,32.6831
757-9596,DO_NOT_DISTURB,4.0,0.7999999999999999,0.12185951577377331,116,455.90999999999997
775-5558,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02104458868502494,92,58.15399999999999
765-9998,DO_NOT_DISTURB,4.0,0.7999999999999999,0.11878881125164713,222,274.212
777-7679,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.1424438490671003,262,345.547
776-9597,DO_NOT_DISTURB,4.0,0.7999999999999999,0.013331597167824661,211,37.791000000000004
779-9985,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0639651774912397,92,58.053
777-7969,DO_NOT_DISTURB,4.0,0.7999999999999999,0.10737459341452768,202,355.25800000000004
799-8656,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01940249023341358,90,69.111
787-5577,DO_NOT_DISTURB,3.5,0.8999999999999999,0.0648757707186548,2112,147.45
988-9676,DO_NOT_DISTURB,4.0,0.7999999999999999,0.021576957832571526,222,69.32
799-7899,DO_NOT_DISTURB,4.0,0.7999999999999999,0.07024258820938256,209,254.15
989-9885,DO_NOT_DISTURB,4.0,0.7999999999999999,0.0237809407132723,229,71.252
788-7789,DO_NOT_DISTURB,4.5,0.7,0.010476204156819848,92,49.991
795-5867,DO_NOT_DISTURB,4.5,0.7,0.03810382324433561,220,147.96300000000002
797-7777,DO_NOT_DISTURB,4.0,0.7999999999999999,0.019178701267206173,112,65.253
777-7777,DO_NOT_DISTURB,4.5,0.7,0.30299361486580856,222,1151.9510000000002
988-5659,DO_NOT_DISTURB,4.0,0.7999999999999999,0.10902843584053057,211,222.74600000000004
799-8589,DO_NOT_DISTURB,4.5,0.7,0.3050691494080986,222,1159.6451000000002
757-9888,DO_NOT_DISTURB,3.5,0.8999999999999999,0.09584962346021075,2116,264.664
797-7899,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.10164776825114608,2211,265.562
996-9859,DO_NOT_DISTURB,4.0,0.7999999999999999,0.30827381472110327,112,1160.663
777-7799,DO_NOT_DISTURB,4.0,0.7999999999999999,0.07440034212973774,92,254.53199999999998
777-9895,DO_NOT_DISTURB,4.0,0.7999999999999999,0.39260083882340885,112,364.242
779-6968,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.19184380892155972,2211,445.143
777-5987,DO_NOT_DISTURB,4.0,0.7999999999999999,0.018324966815743922,220,55.788
788-5858,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.07149024566926815,2011,144.242
758-5978,DO_NOT_DISTURB,4.0,0.7999999999999999,0.11281351084136569,222,251.2621
798-9899,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01869842800849852,226,51.434
798-5889,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.14084859438688524,911,445.8531
798-9558,DO_NOT_DISTURB,4.0,0.7999999999999999,0.016021359498253323,99,55.881099999999996
796-9895,DO_NOT_DISTURB,4.5,0.7,0.11191235633094967,112,433.523
799-5996,DO_NOT_DISTURB,4.0,0.7999999999999999,0.08086107762078261,211,271.4101
996-9695,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.02957114462835946,611,78.16399999999999
755-9759,DO_NOT_DISTURB,4.0,0.7999999999999999,0.1198845494021154,222,245.102
769-6895,DO_NOT_DISTURB,3.5,0.8999999999999999,0.016400686689996592,260,63.867000000000004
775-5789,DO_NOT_DISTURB,3.5,0.8999999999999999,0.07610662547991937,911,255.03199999999995
799-7887,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.31212900454877623,911,1148.7241000000001
789-7759,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.08558172098200917,2211,41.756
958-6999,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.10695676570289277,2911,244.7621
777-9878,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.12855334980640978,2211,327.45300000000003
995-8998,DO_NOT_DISTURB,4.0,0.7999999999999999,0.1653605108357334,211,427.72100000000006
785-5989,DO_NOT_DISTURB,4.0,0.7999999999999999,0.07316338161025802,220,264.734
999-9799,DO_NOT_DISTURB,4.0,0.7999999999999999,0.04942620434689635,222,150.2511
985-9788,DO_NOT_DISTURB,4.0,0.7999999999999999,0.024819662358073535,211,60.73
796-9659,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.09217478138089535,2011,69.003
797-9878,DO_NOT_DISTURB,4.0,0.7999999999999999,0.050894232460412483,226,180.122
987-9967,DO_NOT_DISTURB,3.5,0.8999999999999999,0.06682451235332892,2211,148.879
987-9957,DO_NOT_DISTURB,4.0,0.7999999999999999,0.07575002526110353,110,257.48109999999997
989-9798,DO_NOT_DISTURB,4.0,0.7999999999999999,0.06129599812875748,116,62.111
766-6759,DO_NOT_DISTURB,3.5,0.8999999999999999,0.024577061094812707,911,60.43
779-5999,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04726170095968593,2211,42.4521
766-9999,DO_NOT_DISTURB,4.0,0.7999999999999999,0.3530491797237197,112,1168.411
779-8989,DO_NOT_DISTURB,4.0,0.7999999999999999,0.09555631566679819,116,354.523
995-5558,DO_NOT_DISTURB,4.0,0.7999999999999999,0.04886771535459904,206,156.43009999999998
986-9898,DO_NOT_DISTURB,4.5,0.7,0.03810484860456467,112,153.52400000000003
798-7999,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.052943051487057975,2211,56.9421
797-7858,DO_NOT_DISTURB,4.0,0.7999999999999999,0.01975809179390298,92,76.1511
797-6898,DO_NOT_DISTURB,4.0,0.7999999999999999,0.3106818845480771,211,1165.3021
767-6695,DO_NOT_DISTURB,4.0,0.7999999999999999,0.013957967849785596,220,48.5391
758-9758,DO_NOT_DISTURB,4.0,0.7999999999999999,0.35966904426027096,211,1342.5541
775-8876,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.04945394401031595,611,147.13219999999998
775-8769,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.10019185757173543,2211,80.1621
998-6755,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.39217919283717384,911,1156.044
769-8588,DO_NOT_DISTURB,4.0,0.7999999999999999,0.12159078226317982,112,274.15409999999997
988-9597,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.0313431787511165,1111,68.46199999999999
775-5596,DO_NOT_DISTURB,4.0,0.7999999999999999,0.12583847027227618,202,448.041
798-9887,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.3324804112811431,2112,1141.354
988-7885,DO_NOT_DISTURB,3.5,0.8999999999999999,0.30791813635485005,21111,47.324
796-6755,DO_NOT_DISTURB,4.0,0.7999999999999999,0.35449193103493976,200,1347.8120000000001
999-9688,DO_NOT_DISTURB,4.0,0.7999999999999999,0.1212506724590881,222,260.49
797-5599,DO_NOT_DISTURB,4.0,0.7999999999999999,0.13669336790085856,112,348.03000000000003
799-7978,DO_NOT_DISTURB,4.0,0.7999999999999999,0.02258977587187185,202,74.161
767-7595,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.046876537694392845,2110,53.154
798-5996,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.1262704302861562,2112,346.522
798-5758,DO_NOT_DISTURB,4.0,0.7999999999999999,0.044050339541421776,211,148.0442
758-9586,DO_NOT_DISTURB,3.5,0.8999999999999999,0.07630136960658042,911,255.811
779-5779,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.3422217043758383,21111,159.2211
795-9597,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.6129637907154252,21111,1150.807
756-5897,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.039311158838474976,1111,79.739
755-5895,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.09723600905490558,2110,254.353
999-9999,DO_NOT_DISTURB,4.0,0.7999999999999999,0.016265746781923596,229,48.822
777-5995,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.049098856368926115,2112,55.5232
989-9979,DO_NOT_DISTURB,4.0,0.7999999999999999,0.07926784919802135,222,262.559
778-7599,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.34813701659499235,21111,147.65409999999997
795-6878,DO_NOT_DISTURB,4.0,0.7999999999999999,0.07198303385148239,220,64.442
778-5968,DO_NOT_DISTURB,3.000000000000001,0.9999999999999999,0.35984574354059434,611,1146.7250000000001
