Phone Number,Customer_Category,Priority_Score,Priority_Level,Customer_Value_Score,Satisfaction_Score,Risk_Score,CustServ Calls,Account Length,Total_Charges
769-8859,PRIORITY_UPSELL_RETENTION,85.46606933127075,HIGH,0.015535644375691713,0.0,0.5,2,220,61.94
787-9977,PRIORITY_UPSELL_RETENTION,85.53794186659407,HIGH,0.01793139555313568,0.2,0.7,2,288,67.98
988-6756,PRIORITY_UPSELL_RETENTION,85.39268641663222,HIGH,0.013089547221073881,0.0,0.5,2,26,62.919999999999995
759-5786,PRIORITY_UPSELL_RETENTION,86.1112876228341,HIGH,0.03704292076113664,0.30000000000000004,0.5,2,262,140.72
988-6557,PRIORITY_UPSELL_RETENTION,85.93191955296395,HIGH,0.031063985098798354,0.0,0.5,2,99,127.52
778-6965,PRIORITY_UPSELL_RETENTION,85.40019290387397,HIGH,0.013339763462465728,0.0,1.0,8,222,54.15
799-7997,PRIORITY_UPSELL_RETENTION,85.44853082445657,HIGH,0.014951027481885848,0.0,0.5,2,208,60.449999999999996
777-7679,PRIORITY_UPSELL_RETENTION,85.877639619861,HIGH,0.02925465399536689,0.5,0.5,0,80,116.81
775-5889,PRIORITY_UPSELL_RETENTION,85.76731642576648,HIGH,0.025577214192216,0.0,0.7,2,222,100.67999999999999
989-8775,PRIORITY_UPSELL_RETENTION,85.93947286481318,HIGH,0.03131576216043929,0.2,0.5,2,288,118.4
768-9588,PRIORITY_UPSELL_RETENTION,85.40668392784733,HIGH,0.01355613092824432,0.0,0.5,2,98,61.46
798-7978,PRIORITY_UPSELL_RETENTION,85.54626204054325,HIGH,0.018208734684775053,0.1,0.8,8,92,78.16000000000001
765-5999,PRIORITY_UPSELL_RETENTION,86.00879175088566,HIGH,0.033626391696188716,0.2,0.5,2,289,126.91
758-7786,PRIORITY_UPSELL_RETENTION,85.44738574907315,HIGH,0.014912858302438102,0.0,0.8,8,62,68.34
778-6898,PRIORITY_UPSELL_RETENTION,85.66872074137126,HIGH,0.022290691379041976,0.0,0.5,2,206,88.44
785-8989,PRIORITY_UPSELL_RETENTION,85.41642552810524,HIGH,0.01388085093684144,0.0,1.0,6,208,57.27
768-5977,PRIORITY_UPSELL_RETENTION,85.91015998810904,HIGH,0.030338666270301504,0.30000000000000004,0.8,8,282,114.35000000000001
989-9779,PRIORITY_UPSELL_RETENTION,85.44360980597774,HIGH,0.014786993532591301,0.2,0.5,2,262,56.6
796-5868,PRIORITY_UPSELL_RETENTION,85.55687110977446,HIGH,0.018562370325815286,0.1,0.8,8,222,72.86
758-9576,PRIORITY_UPSELL_RETENTION,86.0168516748804,HIGH,0.03389505582934685,0.1,0.5,2,88,137.85999999999999
755-5998,PRIORITY_UPSELL_RETENTION,85.40954465242208,HIGH,0.013651488414069416,0.0,1.0,8,229,56.1
797-7899,PRIORITY_UPSELL_RETENTION,85.31742398560519,HIGH,0.010580799520173116,0.1,0.5,2,28,52.82
779-8699,PRIORITY_UPSELL_RETENTION,85.48989026253402,HIGH,0.01632967541780072,0.4,0.7,0,208,66.32
769-5999,PRIORITY_UPSELL_RETENTION,85.38675419424395,HIGH,0.012891806474798121,0.5,0.5,0,22,62.07
756-8999,PRIORITY_UPSELL_RETENTION,85.53402388285458,HIGH,0.0178007960951527,0.0,0.5,2,208,71.04
798-9899,PRIORITY_UPSELL_RETENTION,85.98405881546027,HIGH,0.03280196051534264,0.0,0.5,2,62,135.68
759-7885,PRIORITY_UPSELL_RETENTION,85.8436301508197,HIGH,0.028121005027323735,0.0,0.5,2,20,120.78
769-7699,PRIORITY_UPSELL_RETENTION,85.34655761964414,HIGH,0.011551920654804659,0.0,0.5,2,88,54.25
757-9976,PRIORITY_UPSELL_RETENTION,85.411759890547,HIGH,0.013725329684900181,0.0,0.8,6,28,65.82000000000001
777-9998,PRIORITY_UPSELL_RETENTION,85.98604503619536,HIGH,0.03286816787317859,0.1,0.5,2,82,129.51
997-5599,PRIORITY_UPSELL_RETENTION,85.39896837894604,HIGH,0.013298945964868109,0.6000000000000001,0.5,0,268,50.910000000000004
775-9987,PRIORITY_UPSELL_RETENTION,85.56799657190282,HIGH,0.018933219063427282,0.4,0.5,0,88,82.34
777-9597,PRIORITY_UPSELL_RETENTION,85.45506487684253,HIGH,0.01516882922808411,0.2,0.8,8,288,56.959999999999994
799-9558,PRIORITY_UPSELL_RETENTION,85.43136415649123,HIGH,0.014378805216374137,0.0,0.7,2,29,68.44
999-9867,PRIORITY_UPSELL_RETENTION,85.51659801411739,HIGH,0.017219933803913203,0.0,0.5,2,222,67.98
795-9595,PRIORITY_UPSELL_RETENTION,86.00528079477843,HIGH,0.03350935982594756,0.1,0.8,8,82,136.56000000000003
799-7887,PRIORITY_UPSELL_RETENTION,85.42094348089603,HIGH,0.014031449363201033,0.0,0.7,2,28,68.07
995-8998,PRIORITY_UPSELL_RETENTION,85.33290619430218,HIGH,0.011096873143406117,0.1,0.5,2,2,55.959999999999994
785-5989,PRIORITY_UPSELL_RETENTION,85.5056441146712,HIGH,0.01685480382237335,0.1,0.8,6,22,77.17
999-9799,PRIORITY_UPSELL_RETENTION,85.47517980464305,HIGH,0.015839326821435074,0.2,0.7,2,298,60.68000000000001
779-8689,PRIORITY_UPSELL_RETENTION,85.9334400533036,HIGH,0.03111466844345353,0.1,0.5,2,226,115.32000000000001
796-9659,PRIORITY_UPSELL_RETENTION,85.49457913841204,HIGH,0.01648597128040098,0.4,0.5,0,92,72.22
779-9576,PRIORITY_UPSELL_RETENTION,85.43186080256264,HIGH,0.014395360085421288,0.0,0.5,2,90,64.87
787-7779,PRIORITY_UPSELL_RETENTION,85.61921770106571,HIGH,0.02064059003552337,0.4,0.5,0,222,80.96
795-5555,PRIORITY_UPSELL_RETENTION,85.18232284475845,HIGH,0.00607742815861507,0.0,0.7,2,98,34.46
987-9967,PRIORITY_UPSELL_RETENTION,85.47107421354107,HIGH,0.01570247378470223,0.1,0.5,2,206,62.42
757-6879,PRIORITY_UPSELL_RETENTION,85.57064695445635,HIGH,0.01902156514854505,0.5,0.5,0,88,81.38
999-9996,PRIORITY_UPSELL_RETENTION,85.95608832041061,HIGH,0.03186961068035359,0.0,0.7,2,28,134.92
779-9778,PRIORITY_UPSELL_RETENTION,85.57958641295401,HIGH,0.01931954709846694,0.0,0.5,2,228,75.96000000000001
799-6577,PRIORITY_UPSELL_RETENTION,85.49606949706244,HIGH,0.016535649902081073,0.0,0.5,2,208,66.7
985-7897,PRIORITY_UPSELL_RETENTION,85.4488275916803,HIGH,0.014960919722676644,0.0,0.5,2,68,68.18
997-9898,PRIORITY_UPSELL_RETENTION,85.46505215640477,HIGH,0.01550173854682538,0.0,1.0,8,202,63.4
766-5859,PRIORITY_UPSELL_RETENTION,85.3508253445049,HIGH,0.011694178150163133,0.0,0.7,2,228,48.28
995-5558,PRIORITY_UPSELL_RETENTION,85.52008650803512,HIGH,0.01733621693450414,0.0,1.0,6,28,80.38
797-6898,PRIORITY_UPSELL_RETENTION,85.41380140428913,HIGH,0.013793380142971014,0.0,1.0,8,82,63.38
788-9888,PRIORITY_UPSELL_RETENTION,85.45830125851265,HIGH,0.015276708617088304,0.4,0.5,0,89,68.3
798-9657,PRIORITY_UPSELL_RETENTION,85.92812507155523,HIGH,0.030937502385174353,0.0,0.5,2,202,121.74
798-8795,PRIORITY_UPSELL_RETENTION,85.64411916546534,HIGH,0.021470638848844797,0.2,0.7,2,288,81.57999999999998
997-7797,PRIORITY_UPSELL_RETENTION,85.86819439179386,HIGH,0.02893981305979562,0.4,0.5,0,62,121.31
988-7885,PRIORITY_UPSELL_RETENTION,85.36122609694807,HIGH,0.012040869898268892,0.0,0.5,2,26,58.980000000000004
797-5599,PRIORITY_UPSELL_RETENTION,85.61010429064923,HIGH,0.02033680968830795,0.1,0.8,8,202,80.7
799-7966,PRIORITY_UPSELL_RETENTION,85.49327320043079,HIGH,0.01644244001435958,0.1,0.5,2,226,64.08
987-8996,PRIORITY_UPSELL_RETENTION,85.95777513029563,HIGH,0.03192583767652101,0.0,0.5,2,68,132.12
777-7967,PRIORITY_UPSELL_RETENTION,85.89741060801101,HIGH,0.029913686933700275,0.4,0.7,0,228,116.6
777-9577,PRIORITY_UPSELL_RETENTION,85.51239903955947,HIGH,0.017079967985315428,0.0,0.5,2,82,75.64
788-7896,PRIORITY_UPSELL_RETENTION,85.28879577402252,HIGH,0.009626525800750636,0.2,0.7,2,288,37.45
985-6799,PRIORITY_UPSELL_RETENTION,85.45334085087134,HIGH,0.015111361695711222,0.4,0.7,0,208,61.599999999999994
988-5989,PRIORITY_UPSELL_RETENTION,85.6292749990493,HIGH,0.02097583330164348,0.0,0.5,2,222,82.53999999999999
766-9697,PRIORITY_UPSELL_RETENTION,85.60953491808603,HIGH,0.02031783060286777,0.30000000000000004,0.5,2,286,75.99
789-8757,PRIORITY_UPSELL_RETENTION,85.4497340584701,HIGH,0.014991135282336625,0.0,0.5,2,228,59.120000000000005
799-7686,PRIORITY_UPSELL_RETENTION,85.2771824776797,HIGH,0.009239415922656941,0.0,1.0,8,228,40.16
779-5588,PRIORITY_UPSELL_RETENTION,85.51948994145967,HIGH,0.017316331381989097,0.4,0.5,0,228,68.64
766-5577,PRIORITY_UPSELL_RETENTION,85.62819011068977,HIGH,0.02093967035632551,0.1,0.5,2,88,84.02
985-9988,PRIORITY_UPSELL_RETENTION,85.60968112294292,HIGH,0.02032270409809741,0.0,0.5,2,208,80.75
787-5689,PRIORITY_UPSELL_RETENTION,85.46604190429503,HIGH,0.01553473014316773,0.5,0.5,0,99,63.07
997-9898,PRIORITY_UPSELL_RETENTION,85.48072882813047,HIGH,0.016024294271015472,0.30000000000000004,0.5,2,282,59.41
768-7786,PRIORITY_UPSELL_RETENTION,85.45607265423557,HIGH,0.01520242180785236,0.0,0.5,2,229,60.589999999999996
777-8698,PRIORITY_UPSELL_RETENTION,85.41467597840449,HIGH,0.013822532613482805,0.1,0.5,2,66,62.84
985-5576,PRIORITY_UPSELL_RETENTION,85.42283013438585,HIGH,0.014094337812861795,0.0,0.8,6,226,55.96
775-7998,PRIORITY_UPSELL_RETENTION,85.51422851626944,HIGH,0.017140950542314883,0.4,0.5,0,228,67.26
986-9956,PRIORITY_UPSELL_RETENTION,85.75313000318924,HIGH,0.025104333439641493,0.0,0.5,2,62,106.9
789-7599,PRIORITY_UPSELL_RETENTION,85.41387326747275,HIGH,0.013795775582424903,0.1,0.5,2,98,61.46
795-7957,PRIORITY_UPSELL_RETENTION,85.49749445071512,HIGH,0.016583148357170674,0.2,1.0,8,292,62.599999999999994
777-9969,PRIORITY_UPSELL_RETENTION,85.38675542267062,HIGH,0.012891847422353742,0.0,0.5,2,26,62.660000000000004
797-9857,PRIORITY_UPSELL_RETENTION,86.00805898463062,HIGH,0.03360196615435405,0.5,0.5,0,82,133.12
798-5755,PRIORITY_UPSELL_RETENTION,85.47198624719591,HIGH,0.015732874906530463,0.0,0.5,2,98,69.08
765-5888,PRIORITY_UPSELL_RETENTION,85.54701167378813,HIGH,0.018233722459604605,0.1,0.5,2,29,81.96000000000001
788-8757,PRIORITY_UPSELL_RETENTION,85.6272307220301,HIGH,0.020907690734336758,0.0,0.5,2,99,88.88
779-9989,PRIORITY_UPSELL_RETENTION,85.4646897593239,HIGH,0.0154896586441299,0.0,0.5,2,82,69.18
777-5989,PRIORITY_UPSELL_RETENTION,85.3795531267962,HIGH,0.012651770893206666,0.0,0.7,2,220,51.86
789-5889,PRIORITY_UPSELL_RETENTION,85.44331648509117,HIGH,0.014777216169705874,0.0,0.7,2,222,59.620000000000005
798-7997,PRIORITY_UPSELL_RETENTION,85.41842632396339,HIGH,0.013947544132112981,0.0,0.8,8,80,63.55
998-7855,PRIORITY_UPSELL_RETENTION,85.46547826311296,HIGH,0.015515942103765251,0.0,1.0,8,26,73.05
989-7986,PRIORITY_UPSELL_RETENTION,85.6282281081356,HIGH,0.02094093693785335,0.1,0.5,2,209,82.32000000000001
799-8799,PRIORITY_UPSELL_RETENTION,86.114772436305,HIGH,0.03715908121016655,0.5,0.5,0,20,149.25
779-5859,PRIORITY_UPSELL_RETENTION,85.47520370500642,HIGH,0.015840123500214107,0.0,0.5,2,228,62.449999999999996
778-9978,PRIORITY_UPSELL_RETENTION,85.45539325445091,HIGH,0.015179775148363685,0.1,0.5,2,80,63.21
755-7889,PRIORITY_UPSELL_RETENTION,85.95861327405281,HIGH,0.03195377580176013,0.0,0.7,2,60,133.44
776-9687,PRIORITY_UPSELL_RETENTION,85.51036301378267,HIGH,0.017012100459422294,0.0,0.5,2,28,77.89999999999999
959-8577,PRIORITY_UPSELL_RETENTION,85.58914527086799,HIGH,0.01963817569559943,0.6000000000000001,0.5,0,282,74.15
987-7558,PRIORITY_UPSELL_RETENTION,85.82486511009641,HIGH,0.027495503669880593,0.1,0.5,2,82,114.35
775-6588,PRIORITY_UPSELL_RETENTION,85.42857394197864,HIGH,0.014285798065954692,0.4,0.5,0,22,67.58
798-6758,PRIORITY_UPSELL_RETENTION,85.51082120163565,HIGH,0.017027373387854997,0.0,0.5,2,222,67.64999999999999
798-5855,PRIORITY_UPSELL_RETENTION,85.44457027551809,HIGH,0.014819009183936301,0.0,0.7,2,228,59.45
779-9799,PRIORITY_UPSELL_RETENTION,85.41209955202744,HIGH,0.013736651734247913,0.0,1.0,8,229,55.220000000000006
958-6965,PRIORITY_UPSELL_RETENTION,85.50950980827375,HIGH,0.01698366027579138,0.5,0.5,0,82,74.46000000000001
798-6857,PRIORITY_UPSELL_RETENTION,85.50568681295418,HIGH,0.016856227098472804,0.0,0.5,2,82,74.58
989-7557,PRIORITY_UPSELL_RETENTION,86.0684669084697,HIGH,0.035615563615656765,0.5,0.5,0,228,137.18999999999997
797-9766,PRIORITY_UPSELL_RETENTION,85.3374631456595,HIGH,0.011248771521983315,0.1,0.5,2,222,42.54
777-8988,PRIORITY_UPSELL_RETENTION,85.4832768374649,HIGH,0.016109227915496786,0.4,0.5,0,92,71.43
769-7897,PRIORITY_UPSELL_RETENTION,85.41575486154382,HIGH,0.013858495384793907,0.0,0.5,2,22,66.52000000000001
958-8975,PRIORITY_UPSELL_RETENTION,86.04063793656722,HIGH,0.0346879312189075,0.1,0.5,2,80,141.70000000000002
795-9955,PRIORITY_UPSELL_RETENTION,85.57868172309891,HIGH,0.019289390769963513,0.1,0.5,2,229,75.18
798-9876,PRIORITY_UPSELL_RETENTION,85.95699397288386,HIGH,0.03189979909612891,0.2,0.7,2,262,122.39999999999998
787-6895,PRIORITY_UPSELL_RETENTION,85.42651882469669,HIGH,0.014217294156556275,0.0,0.8,8,88,63.77
987-5559,PRIORITY_UPSELL_RETENTION,86.04023942754743,HIGH,0.03467464758491447,0.0,0.5,2,202,135.55
997-7999,PRIORITY_UPSELL_RETENTION,85.50979953824528,HIGH,0.0169933179415092,0.4,0.5,0,229,67.0
779-9758,PRIORITY_UPSELL_RETENTION,85.49216825178885,HIGH,0.01640560839296201,0.6000000000000001,0.5,0,288,61.29999999999999
985-7676,PRIORITY_UPSELL_RETENTION,85.5013327115359,HIGH,0.016711090384530006,0.0,0.5,2,226,66.28
769-5799,PRIORITY_UPSELL_RETENTION,85.47397445227023,HIGH,0.015799148409007327,0.0,0.7,2,229,63.830000000000005
787-5577,PRIORITY_UPSELL_RETENTION,85.6048167457538,HIGH,0.02016055819179305,0.0,0.5,2,202,80.4
759-9776,PRIORITY_UPSELL_RETENTION,85.92685749348647,HIGH,0.03089524978288213,0.0,0.5,2,89,126.92
986-7869,PRIORITY_UPSELL_RETENTION,85.47754180784325,HIGH,0.015918060261441516,0.0,0.5,2,86,70.31
779-6599,PRIORITY_UPSELL_RETENTION,85.44629522464477,HIGH,0.014876507488159083,0.4,0.5,0,26,69.63000000000001
985-9989,PRIORITY_UPSELL_RETENTION,85.34951102181307,HIGH,0.011650367393768936,0.4,0.5,0,208,47.82
757-5696,PRIORITY_UPSELL_RETENTION,85.34378311947779,HIGH,0.01145943731592644,0.0,0.5,2,92,53.51
985-5987,PRIORITY_UPSELL_RETENTION,85.96723293195852,HIGH,0.0322410977319506,0.4,0.5,0,222,125.34
778-9759,PRIORITY_UPSELL_RETENTION,85.45940040894273,HIGH,0.015313346964757562,0.0,0.5,2,68,69.45
775-5899,PRIORITY_UPSELL_RETENTION,85.59903083191269,HIGH,0.019967694397089605,0.2,0.5,2,289,75.19
789-5675,PRIORITY_UPSELL_RETENTION,85.92162894769726,HIGH,0.030720964923241743,0.0,0.5,2,98,126.00999999999999
755-6868,PRIORITY_UPSELL_RETENTION,85.52285426864276,HIGH,0.01742847562142556,0.0,0.5,2,222,68.96
779-9757,PRIORITY_UPSELL_RETENTION,85.4805931694923,HIGH,0.01601977231640965,0.0,0.8,8,208,64.22
785-9975,PRIORITY_UPSELL_RETENTION,85.54222104970736,HIGH,0.018074034990245316,0.0,1.0,6,200,74.60999999999999
777-5897,PRIORITY_UPSELL_RETENTION,85.52004350229403,HIGH,0.01733478340980117,0.0,0.5,2,229,68.04
989-7759,PRIORITY_UPSELL_RETENTION,85.51050228279163,HIGH,0.01701674275972093,0.5,0.5,0,208,63.660000000000004
775-5989,PRIORITY_UPSELL_RETENTION,85.56641674069229,HIGH,0.018880558023076435,0.0,0.8,8,208,75.06
987-9799,PRIORITY_UPSELL_RETENTION,85.47220106526916,HIGH,0.015740035508971913,0.0,0.7,2,228,62.980000000000004
769-9989,PRIORITY_UPSELL_RETENTION,85.35878918749428,HIGH,0.011959639583142617,0.0,0.5,2,82,55.510000000000005
777-8987,PRIORITY_UPSELL_RETENTION,85.41737488447349,HIGH,0.01391249614911636,0.5,0.5,0,22,65.86
799-7568,PRIORITY_UPSELL_RETENTION,85.48490182918408,HIGH,0.01616339430613624,0.2,0.5,2,289,60.32
987-5677,PRIORITY_UPSELL_RETENTION,85.61497083085852,HIGH,0.020499027695284305,0.0,0.8,8,228,80.25999999999999
798-9975,PRIORITY_UPSELL_RETENTION,85.27247350162371,HIGH,0.009082450054123569,0.0,0.5,2,29,47.64000000000001
997-9856,PRIORITY_UPSELL_RETENTION,85.89740362993679,HIGH,0.029913454331226403,0.0,0.8,8,206,117.27
779-6977,PRIORITY_UPSELL_RETENTION,85.4563432970391,HIGH,0.015211443234636718,0.0,0.8,8,222,60.63999999999999
798-8757,PRIORITY_UPSELL_RETENTION,85.44306081425921,HIGH,0.014768693808640262,0.0,0.5,2,28,69.48
988-9876,PRIORITY_UPSELL_RETENTION,86.13201615959724,HIGH,0.03773387198657475,0.1,0.5,2,98,142.71
779-8759,PRIORITY_UPSELL_RETENTION,85.49190708416228,HIGH,0.016396902805409258,0.6000000000000001,0.5,0,282,62.11
767-8695,PRIORITY_UPSELL_RETENTION,86.10292390711453,HIGH,0.036764130237151096,0.2,0.5,2,262,140.31
775-9888,PRIORITY_UPSELL_RETENTION,85.66521643017902,HIGH,0.02217388100596736,0.2,0.5,2,286,83.27000000000001
779-7595,PRIORITY_UPSELL_RETENTION,85.55717326308879,HIGH,0.018572442102959313,0.1,0.8,8,92,79.57000000000001
988-8775,PRIORITY_UPSELL_RETENTION,85.320913301374,HIGH,0.010697110045800168,0.4,0.5,0,88,50.62
988-8578,PRIORITY_UPSELL_RETENTION,85.89827691786606,HIGH,0.02994256392886865,0.0,0.5,2,98,123.34
999-5979,PRIORITY_UPSELL_RETENTION,85.51438508513924,HIGH,0.0171461695046414,0.1,0.8,8,22,77.86
997-5999,PRIORITY_UPSELL_RETENTION,85.80043277106492,HIGH,0.026681092368830865,0.0,0.5,2,22,115.18
755-5679,PRIORITY_UPSELL_RETENTION,86.00161857823113,HIGH,0.03338728594103769,0.4,0.5,0,228,129.44
955-5758,PRIORITY_UPSELL_RETENTION,85.54086390149138,HIGH,0.018028796716379213,0.0,0.5,2,228,71.06
789-9859,PRIORITY_UPSELL_RETENTION,85.48966325722928,HIGH,0.016322108574309366,0.2,0.5,2,280,61.589999999999996
775-5967,PRIORITY_UPSELL_RETENTION,85.5503300871212,HIGH,0.018344336237373228,0.1,0.5,2,60,80.74000000000001
788-6856,PRIORITY_UPSELL_RETENTION,86.11187557285696,HIGH,0.037062519095232054,0.7000000000000001,0.5,0,288,139.33999999999997
796-5858,PRIORITY_UPSELL_RETENTION,85.56225537538204,HIGH,0.018741845846068007,0.4,0.5,0,82,81.72
759-9867,PRIORITY_UPSELL_RETENTION,85.54084460955153,HIGH,0.01802815365171742,0.4,0.5,0,222,71.38
999-5958,PRIORITY_UPSELL_RETENTION,85.52834746550367,HIGH,0.01761158218345576,0.0,0.8,8,92,76.53
785-7998,PRIORITY_UPSELL_RETENTION,85.46645081612665,HIGH,0.015548360537555116,0.0,0.7,2,200,64.81
787-9575,PRIORITY_UPSELL_RETENTION,85.41919031622135,HIGH,0.01397301054071152,0.0,0.8,8,226,55.580000000000005
776-8797,PRIORITY_UPSELL_RETENTION,86.07228207823154,HIGH,0.03574273594105114,0.1,0.5,2,222,133.59
759-5779,PRIORITY_UPSELL_RETENTION,85.47583873432359,HIGH,0.015861291144119813,0.0,0.5,2,222,62.82
767-9689,PRIORITY_UPSELL_RETENTION,85.46032450070447,HIGH,0.015344150023482668,0.6000000000000001,0.7,0,266,60.17999999999999
759-9855,PRIORITY_UPSELL_RETENTION,85.43909944565739,HIGH,0.014636648188579623,0.1,0.5,2,92,61.67
759-9667,PRIORITY_UPSELL_RETENTION,85.42427179521454,HIGH,0.014142393173817826,0.0,0.8,8,228,55.92
998-5788,PRIORITY_UPSELL_RETENTION,85.2906704590738,HIGH,0.00968901530245989,0.4,0.7,0,22,52.21
757-8995,PRIORITY_UPSELL_RETENTION,86.00158017384388,HIGH,0.03338600579479591,0.1,0.8,8,22,135.26999999999998
996-5668,PRIORITY_UPSELL_RETENTION,85.53551045265851,HIGH,0.017850348421950435,0.2,0.5,2,262,68.64
765-7779,PRIORITY_UPSELL_RETENTION,85.51055838748815,HIGH,0.017018612916271554,0.1,0.5,2,92,73.91000000000001
767-7558,PRIORITY_UPSELL_RETENTION,85.5206189163491,HIGH,0.017353963878302972,0.5,0.5,0,22,78.98
986-5595,PRIORITY_UPSELL_RETENTION,86.01481190995565,HIGH,0.033827063665188485,0.5,0.5,0,98,132.91
997-7968,PRIORITY_UPSELL_RETENTION,85.98523919957579,HIGH,0.03284130665252632,0.5,0.5,0,28,133.54999999999998
779-5587,PRIORITY_UPSELL_RETENTION,85.47396337306462,HIGH,0.01579877910215414,0.0,0.8,8,226,62.66
769-7586,PRIORITY_UPSELL_RETENTION,85.55588489130406,HIGH,0.018529496376802124,0.0,0.5,2,88,80.78
958-8897,PRIORITY_UPSELL_RETENTION,85.55160005592583,HIGH,0.018386668530861093,0.1,0.5,2,62,80.6
759-7789,PRIORITY_UPSELL_RETENTION,85.39661292174142,HIGH,0.013220430724714138,0.0,0.5,2,80,60.88
989-6985,PRIORITY_UPSELL_RETENTION,86.00126776785886,HIGH,0.033375592261961975,0.1,0.5,2,29,135.25
758-7877,PRIORITY_UPSELL_RETENTION,85.86083594855772,HIGH,0.02869453161859052,0.0,1.0,8,98,119.28
795-8967,PRIORITY_UPSELL_RETENTION,85.42436168645759,HIGH,0.014145389548586226,0.0,0.8,8,228,56.47
798-9796,PRIORITY_UPSELL_RETENTION,85.48343167463118,HIGH,0.016114389154372473,0.0,0.5,2,222,64.32000000000001
775-7856,PRIORITY_UPSELL_RETENTION,85.53105190626842,HIGH,0.017701730208947008,0.0,0.5,2,220,69.85000000000001
756-5975,PRIORITY_UPSELL_RETENTION,85.40852057323929,HIGH,0.013617352441309596,0.1,0.8,6,82,61.52
779-6589,PRIORITY_UPSELL_RETENTION,85.40631669305371,HIGH,0.013543889768456984,0.0,0.8,8,222,54.19
998-7699,PRIORITY_UPSELL_RETENTION,85.92802903936817,HIGH,0.03093430131227251,0.0,0.5,2,220,120.32
798-6988,PRIORITY_UPSELL_RETENTION,85.93129388880742,HIGH,0.03104312962691387,0.0,0.5,2,68,129.07
799-5957,PRIORITY_UPSELL_RETENTION,85.4942797630964,HIGH,0.01647599210321319,0.0,0.7,2,202,67.18
758-5998,PRIORITY_UPSELL_RETENTION,85.56250659811235,HIGH,0.01875021993707831,0.0,0.5,2,208,74.53999999999999
799-7995,PRIORITY_UPSELL_RETENTION,85.44543580939143,HIGH,0.014847860313047336,0.2,0.5,2,288,55.699999999999996
799-9777,PRIORITY_UPSELL_RETENTION,85.4817061452297,HIGH,0.016056871507656372,0.0,0.7,2,222,64.57
755-5966,PRIORITY_UPSELL_RETENTION,85.8891614530024,HIGH,0.029638715100080214,0.1,0.5,2,22,121.32
769-5598,PRIORITY_UPSELL_RETENTION,85.52182398078106,HIGH,0.017394132692702385,0.0,0.5,2,202,70.2
996-6886,PRIORITY_UPSELL_RETENTION,85.97616782148889,HIGH,0.03253892738296289,0.0,0.8,9,88,133.65
799-9976,PRIORITY_UPSELL_RETENTION,85.89286346089472,HIGH,0.029762115363157433,0.0,0.5,2,220,116.36
778-6576,PRIORITY_UPSELL_RETENTION,85.83395420060555,HIGH,0.027798473353518136,0.0,0.8,6,208,109.52
797-5595,PRIORITY_UPSELL_RETENTION,85.97677006932682,HIGH,0.03255900231089372,0.30000000000000004,0.5,2,262,123.86
796-9998,PRIORITY_UPSELL_RETENTION,85.9349615874525,HIGH,0.03116538624841677,0.6000000000000001,0.5,0,280,118.10000000000001
797-7986,PRIORITY_UPSELL_RETENTION,85.94406334012345,HIGH,0.03146877800411481,0.1,0.5,2,202,122.69
755-7755,PRIORITY_UPSELL_RETENTION,85.50485236040687,HIGH,0.016828412013562433,0.1,0.5,2,226,65.54
788-9585,PRIORITY_UPSELL_RETENTION,85.323523900042,HIGH,0.010784130001400065,0.0,1.0,8,22,55.34
777-9599,PRIORITY_UPSELL_RETENTION,85.83253967381798,HIGH,0.027751322460599026,0.0,0.7,2,92,116.19999999999999
788-5598,PRIORITY_UPSELL_RETENTION,85.97103818478006,HIGH,0.03236793949266843,0.2,0.7,2,289,122.97999999999999
777-9569,PRIORITY_UPSELL_RETENTION,85.8724056238526,HIGH,0.029080187461753556,0.1,0.5,2,89,115.25999999999999
759-5689,PRIORITY_UPSELL_RETENTION,85.61621905943889,HIGH,0.020540635314629463,0.0,0.8,8,222,81.21000000000001
758-8988,PRIORITY_UPSELL_RETENTION,85.34817833168756,HIGH,0.011605944389585662,0.0,0.5,2,82,54.52
799-5959,PRIORITY_UPSELL_RETENTION,85.49212705328672,HIGH,0.016404235109557484,0.1,0.5,2,200,65.83
779-9559,PRIORITY_UPSELL_RETENTION,85.93565222769433,HIGH,0.031188407589811357,0.30000000000000004,0.5,2,282,117.46000000000001
758-7999,PRIORITY_UPSELL_RETENTION,85.42640895486575,HIGH,0.014213631828858294,0.0,1.0,6,20,69.61
757-9998,PRIORITY_UPSELL_RETENTION,85.43559190936831,HIGH,0.01451973031227692,0.0,0.5,2,28,68.08
989-9999,PRIORITY_UPSELL_RETENTION,85.6021625813867,HIGH,0.020072086046223264,0.1,0.5,2,208,75.47
779-6978,PRIORITY_UPSELL_RETENTION,85.3979523565871,HIGH,0.013265078552903476,0.2,0.7,2,282,50.75
775-6979,PRIORITY_UPSELL_RETENTION,85.45287414469105,HIGH,0.015095804823035089,0.2,0.5,2,282,57.12
995-9569,PRIORITY_UPSELL_RETENTION,85.50721388913524,HIGH,0.016907129637841287,0.0,0.5,2,229,66.73
